-0.0727,-0.1011
0.1134,-0.3423
-0.0637,-0.097
-0.0638,-0.1001
0.1109,-0.3376
-0.0636,-0.101
0.1121,-0.3411
0.1119,-0.3371
-0.0637,-0.1034
-0.0646,-0.1019
0.1098,-0.343
-0.0747,-0.0989
0.1161,-0.3383
-0.0636,-0.1041
-0.0788,-0.1024
-0.0741,-0.1003
-0.0635,-0.0967
0.1123,-0.3369
0.1164,-0.3383
0.1155,-0.3385
0.1149,-0.3401
-0.0637,-0.1031
-0.0745,-0.1068
0.1093,-0.3416
-0.0638,-0.1
-0.0804,-0.0982
-0.0638,-0.1001
0.1129,-0.3414
-0.0719,-0.1026
-0.0637,-0.102
-0.0576,0.0037
0.1185,-0.3403
-0.0768,-0.0952
-0.0637,-0.1027
-0.0637,-0.097
-0.0637,-0.1027
0.1165,-0.3388
0.1117,-0.3428
0.1142,-0.3396
0.1064,-0.342
-0.0557,-0.0068
-0.0655,-0.1019
-0.0636,-0.1006
0.1138,-0.3423
0.1119,-0.3366
0.1071,-0.3395
0.1096,-0.3416
0.1128,-0.3369
0.1132,-0.3394
0.1074,-0.3403
0.1114,-0.341
-0.0751,-0.0992
0.1033,-0.3397
-0.0636,-0.0996
0.1122,-0.343
0.1096,-0.3437
-0.0683,-0.1009
0.1156,-0.3409
0.1179,-0.3386
0.1176,-0.3394
0.1136,-0.339
0.111,-0.3394
0.1146,-0.3384
-0.0637,-0.101
0.1106,-0.3422
-0.0637,-0.102
-0.0674,-0.0999
0.114,-0.3398
0.1141,-0.3401
0.1105,-0.3374
0.1119,-0.3401
0.1135,-0.3368
-0.0636,-0.0955
0.1139,-0.3403
-0.0691,-0.0997
-0.0637,-0.1028
0.1144,-0.3411
-0.0636,-0.0972
0.112,-0.3363
0.1169,-0.3371
-0.0636,-0.0947
-0.0638,-0.1
-0.0657,-0.0992
0.1143,-0.3367
0.1167,-0.336
0.1076,-0.3384
0.1146,-0.3404
0.1173,-0.3383
-0.0637,-0.0958
0.1102,-0.3424
-0.0638,-0.1035
0.1075,-0.3385
0.1142,-0.3399
0.1099,-0.3399
0.1185,-0.3381
-0.0734,-0.1055
-0.0637,-0.1027
-0.0638,-0.1
-0.0638,-0.1008
-0.0637,-0.1021
0.1148,-0.3356
0.109,-0.338
-0.0808,-0.0995
0.1165,-0.3414
-0.0639,-0.0987
-0.0637,-0.1014
-0.0802,-0.1058
-0.0557,0.0053
-0.0741,-0.1003
-0.0635,-0.095
0.1113,-0.3389
0.1102,-0.3408
0.1117,-0.3393
-0.0864,-0.1016
0.1126,-0.3397
-0.0637,-0.1021
0.1141,-0.3386
0.1131,-0.342
0.1098,-0.3388
0.1121,-0.3372
-0.0723,-0.0997
-0.0638,-0.098
-0.0636,-0.1024
-0.0665,-0.0996
-0.0791,-0.0983
-0.0637,-0.1048
-0.0732,-0.1001
-0.0637,-0.1048
0.1148,-0.3399
0.1184,-0.3378
0.1132,-0.3385
0.1144,-0.3383
0.1157,-0.342
0.1145,-0.3401
0.1061,-0.3393
-0.0557,-0.0068
-0.0635,-0.0971
-0.0656,-0.1009
0.1089,-0.338
0.1207,-0.3404
-0.0719,-0.1051
0.1141,-0.3412
0.1123,-0.3399
-0.0638,-0.099
0.1124,-0.3427
-0.0636,-0.1041
-0.0638,-0.1066
-0.0637,-0.1048
0.104,-0.341
-0.0784,-0.1015
-0.0557,-0.0068
0.1099,-0.3418
-0.076,-0.0953
-0.0747,-0.1019
0.1065,-0.3371
0.1057,-0.3433
-0.0665,-0.0972
0.1129,-0.3389
0.1187,-0.3408
-0.0709,-0.1078
0.1121,-0.343
0.1107,-0.3384
0.1154,-0.3409
0.1142,-0.3391
0.1127,-0.3428
0.1151,-0.3391
-0.0637,-0.1014
0.1144,-0.3389
-0.0637,-0.1045
0.1124,-0.3397
0.1191,-0.3363
0.1132,-0.3387
0.1143,-0.3427
-0.0637,-0.101
-0.0637,-0.1025
0.1135,-0.3391
-0.083,-0.0972
-0.0736,-0.1013
0.1093,-0.3409
-0.0637,-0.1046
-0.0721,-0.1033
-0.0636,-0.0981
0.1134,-0.3403
0.1113,-0.3415
-0.0638,-0.099
0.1206,-0.3399
0.1116,-0.3376
0.1133,-0.3397
0.1115,-0.3373
0.1154,-0.3403
-0.0666,-0.1007
0.114,-0.3349
-0.0636,-0.1086
0.1155,-0.3366
0.1072,-0.3394
0.1135,-0.3411
-0.0777,-0.1047
-0.0637,-0.1028
0.1191,-0.3372
0.1144,-0.3368
-0.0725,-0.1074
-0.0637,-0.1025
0.1193,-0.3403
0.1082,-0.3405
0.1114,-0.3435
0.1127,-0.3365
-0.0636,-0.094
-0.0775,-0.105
-0.0708,-0.1002
-0.0683,-0.1004
-0.0637,-0.0981
0.1186,-0.3352
0.1125,-0.3412
-0.0749,-0.0973
0.1167,-0.3413
-0.0637,-0.1
0.1146,-0.3381
-0.0683,-0.1009
0.1128,-0.337
-0.0789,-0.1067
-0.0638,-0.099
-0.0795,-0.1025
-0.0639,-0.0994
-0.0637,-0.1045
-0.0648,-0.0987
-0.069,-0.1065
-0.0639,-0.108
-0.0862,-0.1009
0.1108,-0.3424
-0.0638,-0.108
-0.0637,-0.1056
-0.0636,-0.1013
-0.0674,-0.1007
-0.0637,-0.0958
0.1118,-0.339
-0.0636,-0.1014
-0.0769,-0.1015
-0.0637,-0.1028
0.1206,-0.3369
-0.0888,-0.1026
0.1118,-0.3384
0.1155,-0.3396
-0.0719,-0.1026
-0.0635,-0.0967
0.1123,-0.3395
0.1097,-0.3426
0.1122,-0.3382
-0.0903,-0.0961
0.1166,-0.3402
0.1139,-0.3367
-0.0767,-0.1044
-0.0711,-0.1026
-0.0637,-0.1042
0.1121,-0.3428
0.1088,-0.3412
-0.0666,-0.1007
-0.0636,-0.0962
0.1149,-0.3402
-0.0637,-0.1035
0.1119,-0.3388
0.1079,-0.3414
0.1093,-0.3408
0.1101,-0.3436
-0.0843,-0.1026
-0.0747,-0.1019
-0.0637,-0.1048
-0.0636,-0.0994
-0.0638,-0.099
0.1132,-0.3387
-0.0557,-0.0068
0.1144,-0.3422
0.1131,-0.3419
0.1187,-0.3368
-0.072,-0.1019
-0.0673,-0.1054
-0.0794,-0.1058
0.1114,-0.3426
-0.0699,-0.0992
-0.0637,-0.0958
-0.0639,-0.1084
0.1134,-0.3388
-0.0557,-0.0068
0.1041,-0.3394
0.1216,-0.3398
-0.0787,-0.101
0.1221,-0.3378
0.1128,-0.3411
0.1079,-0.3415
-0.0637,-0.097
0.1111,-0.3397
-0.0637,-0.1045
0.1142,-0.3406
0.1165,-0.3414
0.1081,-0.3384
0.1137,-0.338
0.1126,-0.3399
-0.0637,-0.1041
0.1136,-0.3416
0.1188,-0.3386
0.1147,-0.3391
0.1082,-0.3408
0.1092,-0.3378
0.115,-0.342
-0.0648,-0.1002
-0.0721,-0.1029
0.1138,-0.3411
0.1138,-0.3402
0.1133,-0.3387
0.115,-0.337
0.1095,-0.3408
0.1068,-0.3385
-0.0749,-0.0964
-0.0638,-0.0987
-0.0637,-0.0966
0.1056,-0.3422
-0.0635,-0.0918
0.1201,-0.3379
0.1183,-0.3359
-0.0733,-0.1044
0.1129,-0.3411
-0.0657,-0.1003
-0.0637,-0.1037
0.1078,-0.3404
0.1139,-0.3366
-0.0655,-0.1051
0.113,-0.3416
-0.0918,-0.0985
0.1197,-0.3372
0.1105,-0.3422
0.1153,-0.3405
0.1178,-0.3403
0.1182,-0.3343
0.1128,-0.3395
0.1151,-0.3391
-0.0746,-0.1029
-0.0636,-0.1
-0.0637,-0.1017
0.1079,-0.3408
-0.0636,-0.1017
-0.0638,-0.098
-0.0794,-0.1013
0.1138,-0.3415
-0.0787,-0.101
-0.0752,-0.0985
-0.0764,-0.0973
-0.0557,0.0053
0.1152,-0.3412
-0.0637,-0.1028
-0.0863,-0.1095
0.1133,-0.3383
-0.0747,-0.1019
0.1135,-0.3413
0.114,-0.3393
0.1146,-0.3394
0.1153,-0.343
0.1163,-0.34
0.1149,-0.3417
0.1133,-0.3387
0.1095,-0.3386
-0.0637,-0.1045
-0.0746,-0.1015
0.1146,-0.3385
-0.0896,-0.0998
0.1035,-0.338
0.1167,-0.3407
-0.0655,-0.1068
-0.0827,-0.0984
0.1106,-0.3408
0.1116,-0.3398
-0.0719,-0.1026
-0.0655,-0.1051
0.1174,-0.3396
0.1155,-0.3384
0.1145,-0.3407
0.4134,0.0438
-0.0638,-0.1
-0.0708,-0.0958
-0.0725,-0.0969
-0.0802,-0.1028
0.1051,-0.3408
-0.0637,-0.101
-0.0698,-0.1058
-0.0638,-0.1024
0.1154,-0.34
-0.0648,-0.0991
0.1163,-0.3386
0.1084,-0.3427
-0.0636,-0.1006
-0.0637,-0.1014
-0.0637,-0.1028
-0.0647,-0.105
-0.0637,-0.1023
0.1088,-0.3408
0.1101,-0.3393
0.1112,-0.3424
0.1136,-0.3405
-0.0637,-0.102
-0.0636,-0.101
-0.0637,-0.1017
-0.0738,-0.103
0.1132,-0.3388
0.1105,-0.3408
-0.0716,-0.1001
-0.0741,-0.1076
0.1131,-0.3413
0.1122,-0.3391
0.1114,-0.3401
0.1133,-0.3397
0.117,-0.3359
-0.0732,-0.1001
-0.0657,-0.1003
0.1076,-0.3391
0.1105,-0.3413
0.1113,-0.3373
0.1114,-0.3378
-0.081,-0.1066
-0.0638,-0.099
-0.0737,-0.1027
0.1112,-0.344
-0.0637,-0.0966
-0.0637,-0.101
-0.0637,-0.1025
-0.0755,-0.102
0.112,-0.3417
0.109,-0.338
0.1229,-0.3397
-0.0637,-0.1014
-0.0636,-0.0955
0.1127,-0.3428
0.1119,-0.3371
-0.0732,-0.1001
-0.0637,-0.1025
0.1126,-0.3423
0.1138,-0.3396
-0.0647,-0.105
0.1123,-0.3367
-0.0638,-0.1
-0.0721,-0.1033
-0.0637,-0.1023
-0.0637,-0.1024
-0.0636,-0.1003
0.1113,-0.3395
-0.0931,-0.0982
-0.0664,-0.1013
-0.0691,-0.1008
0.1112,-0.3427
-0.0638,-0.1073
0.113,-0.3427
0.1104,-0.3413
-0.0638,-0.1005
-0.0638,-0.1059
0.1085,-0.3375
0.106,-0.3386
-0.0716,-0.1003
0.1048,-0.3387
-0.0657,-0.0992
0.1147,-0.3365
-0.0636,-0.0981
-0.0637,-0.1014
-0.0674,-0.0988
0.1124,-0.3436
-0.0637,-0.097
0.1169,-0.3389
0.1196,-0.3377
0.1126,-0.3384
-0.0759,-0.0956
0.1179,-0.338
0.1128,-0.3423
-0.0637,-0.1058
0.1167,-0.3393
-0.0721,-0.1029
-0.0637,-0.1038
-0.0637,-0.1059
0.107,-0.3355
0.1082,-0.34
-0.0728,-0.1069
0.1111,-0.3429
0.1192,-0.3382
0.1128,-0.338
-0.0737,-0.1027
0.1149,-0.3392
-0.0655,-0.1036
-0.0826,-0.1035
-0.0637,-0.1028
-0.0637,-0.1031
0.1119,-0.3404
0.1148,-0.3414
-0.0636,-0.1006
0.1112,-0.3409
0.1113,-0.3435
-0.0925,-0.0954
0.1165,-0.3397
-0.0656,-0.0979
0.117,-0.3409
-0.0701,-0.0963
-0.0638,-0.109
-0.0638,-0.098
0.1111,-0.3375
-0.0637,-0.1017
-0.0836,-0.0933
0.1176,-0.3416
-0.0637,-0.0958
-0.0636,-0.0988
0.1131,-0.3397
-0.0665,-0.0987
-0.0818,-0.1033
-0.0637,-0.101
0.1194,-0.3397
0.1087,-0.3427
0.112,-0.337
-0.0636,-0.1021
0.1099,-0.3389
-0.07,-0.1082
-0.0638,-0.098
-0.0841,-0.1064
0.1127,-0.34
0.1173,-0.3402
-0.0665,-0.0979
0.1089,-0.3378
-0.0635,-0.1002
0.1179,-0.3409
-0.0896,-0.0998
0.119,-0.3373
0.1064,-0.345
-0.0647,-0.1092
-0.0817,-0.103
0.1101,-0.3429
-0.0635,-0.0996
0.1104,-0.3396
0.1078,-0.338
-0.0684,-0.1032
-0.0557,-0.0068
0.1113,-0.3417
0.1094,-0.3398
-0.0765,-0.1041
-0.0656,-0.1009
-0.0742,-0.1074
-0.0775,-0.105
-0.0871,-0.0988
0.1143,-0.3381
-0.0769,-0.1104
0.1144,-0.3421
-0.0733,-0.0936
0.1117,-0.3416
-0.0637,-0.0987
0.1047,-0.3395
-0.0636,-0.1003
0.112,-0.3367
-0.0637,-0.098
0.1097,-0.3421
-0.0637,-0.0997
-0.0775,-0.105
-0.0747,-0.1019
0.1124,-0.3374
0.1074,-0.3409
0.1145,-0.3407
-0.0747,-0.1019
-0.0638,-0.1049
-0.0719,-0.1026
-0.0646,-0.1019
-0.0636,-0.1003
0.1141,-0.3425
-0.0747,-0.1019
-0.0639,-0.0987
-0.0637,-0.102
-0.0637,-0.1035
-0.0736,-0.1021
-0.0636,-0.0988
-0.0637,-0.0962
-0.0731,-0.0998
0.1136,-0.3402
0.11,-0.339
-0.0637,-0.1028
0.1169,-0.3395
-0.0656,-0.1012
-0.0637,-0.102
0.1115,-0.3391
-0.0988,-0.1038
0.1116,-0.3371
-0.0648,-0.0987
0.1128,-0.3429
0.1144,-0.3394
0.1112,-0.3411
-0.0557,0.0053
0.1101,-0.3436
0.1146,-0.341
0.1121,-0.3401
0.1138,-0.3425
0.1126,-0.3389
-0.0637,-0.1063
-0.0557,-0.0068
0.1163,-0.3377
-0.0636,-0.101
-0.0692,-0.1033
-0.0636,-0.0958
-0.0636,-0.0997
0.1132,-0.3426
-0.0636,-0.1013
-0.0665,-0.1003
-0.0723,-0.0997
-0.0557,-0.0068
0.1139,-0.3415
-0.0636,-0.1024
-0.0637,-0.1055
0.1067,-0.3388
-0.0637,-0.1045
-0.0769,-0.1037
-0.0557,-0.0068
-0.0656,-0.1009
0.1095,-0.3397
-0.0747,-0.1019
-0.0721,-0.1029
0.1169,-0.338
0.4145,0.0442
-0.0647,-0.1053
0.1137,-0.3399
-0.0638,-0.0997
-0.0647,-0.1099
-0.0557,-0.0068
0.1191,-0.3382
-0.0723,-0.0993
-0.0557,-0.0068
-0.0739,-0.102
0.1128,-0.3402
-0.0732,-0.1001
0.1152,-0.3406
-0.0637,-0.1027
0.1081,-0.3408
-0.098,-0.0991
0.1127,-0.3377
-0.0637,-0.1021
-0.0557,-0.0068
-0.0737,-0.1027
0.1136,-0.3427
-0.0636,-0.1014
0.1102,-0.3397
0.1165,-0.3417
-0.0821,-0.1053
0.1139,-0.3395
-0.0934,-0.0995
0.1153,-0.3396
0.1093,-0.3382
0.1088,-0.3382
-0.0665,-0.1099
-0.0637,-0.1023
0.1149,-0.3401
-0.0908,-0.0971
0.116,-0.3397
-0.0637,-0.1045
0.115,-0.3367
0.1132,-0.3412
0.1085,-0.3397
-0.0637,-0.1017
0.1136,-0.34
-0.0638,-0.0997
0.1171,-0.3402
0.11,-0.3375
0.1095,-0.3398
0.1121,-0.3389
0.1125,-0.3419
-0.0925,-0.1006
0.1132,-0.3393
-0.0647,-0.1012
-0.0708,-0.1006
0.119,-0.3382
-0.0637,-0.099
0.1126,-0.3425
0.1145,-0.3377
0.109,-0.3405
0.1158,-0.3418
0.1082,-0.338
-0.0665,-0.1054
-0.0638,-0.0997
-0.0724,-0.1
0.1113,-0.3416
-0.0638,-0.098
-0.0637,-0.097
-0.069,-0.1088
-0.0828,-0.1055
-0.0637,-0.1017
0.1173,-0.3382
0.1124,-0.3382
-0.0637,-0.102
-0.0638,-0.0984
0.1116,-0.3414
0.1139,-0.3368
-0.08,-0.0973
0.1134,-0.3395
0.4133,0.0436
0.1059,-0.3386
0.1072,-0.3427
-0.0638,-0.1
-0.0638,-0.1066
0.1062,-0.3389
0.1103,-0.3377
-0.0798,-0.0981
-0.0783,-0.0998
-0.0947,-0.0994
0.1161,-0.3414
0.118,-0.3408
-0.0657,-0.1007
-0.0656,-0.1057
-0.0804,-0.1056
-0.0732,-0.1001
-0.0637,-0.1025
-0.0636,-0.0978
-0.0637,-0.1025
-0.0638,-0.1076
0.117,-0.3397
0.1144,-0.3382
0.1192,-0.3387
-0.0637,-0.1018
0.1115,-0.3369
-0.0637,-0.1063
0.1136,-0.337
-0.0746,-0.1023
0.1061,-0.3413
-0.0749,-0.0994
0.1085,-0.3412
0.4134,0.0436
0.1156,-0.3394
0.1184,-0.3391
-0.0639,-0.0998
-0.0772,-0.0968
0.1106,-0.3368
-0.0749,-0.0994
-0.0646,-0.0977
-0.0637,-0.1017
0.1108,-0.3433
0.1156,-0.3387
-0.0637,-0.1045
-0.0721,-0.1029
-0.0637,-0.1045
-0.072,-0.1023
-0.0753,-0.1012
0.1167,-0.3397
0.1172,-0.338
-0.0636,-0.0965
-0.0665,-0.1054
0.1133,-0.3405
-0.0636,-0.1
0.1133,-0.3388
0.1151,-0.3378
0.1106,-0.3397
0.1169,-0.3399
-0.0636,-0.1003
0.1095,-0.3414
0.112,-0.3373
-0.0721,-0.1029
-0.0777,-0.104
-0.0709,-0.1078
0.1145,-0.3426
0.1178,-0.3372
-0.0557,0.0053
-0.0746,-0.1029
-0.0657,-0.1003
-0.0717,-0.1069
0.1114,-0.3398
-0.08,-0.1041
-0.0573,-0.005
0.1098,-0.3411
0.1168,-0.3412
0.1118,-0.3419
0.1173,-0.338
0.1094,-0.3397
0.1152,-0.3399
-0.0635,-0.0936
0.1111,-0.3394
0.1137,-0.3401
-0.0804,-0.1056
-0.0637,-0.1066
-0.0637,-0.1045
0.1198,-0.3385
-0.0856,-0.0963
0.1122,-0.3376
-0.0637,-0.1014
-0.0637,-0.1056
0.111,-0.3407
0.1128,-0.3372
-0.0557,-0.0068
0.1119,-0.3351
0.1153,-0.3419
0.1136,-0.3418
0.1152,-0.3388
-0.0637,-0.1035
0.1137,-0.3367
0.119,-0.3401
-0.0752,-0.0985
-0.0681,-0.1018
-0.0638,-0.1008
-0.0691,-0.1008
0.1162,-0.3415
-0.0731,-0.106
-0.0638,-0.1001
-0.0637,-0.1034
-0.0637,-0.1035
0.1123,-0.3396
-0.0717,-0.1051
-0.0637,-0.1014
-0.0796,-0.0962
-0.0751,-0.1058
-0.0782,-0.0955
-0.0776,-0.096
-0.0656,-0.1012
0.112,-0.3432
0.1185,-0.3412
-0.0734,-0.0972
0.1155,-0.3407
-0.0638,-0.1073
0.1124,-0.3391
-0.0638,-0.098
0.1168,-0.3393
-0.0777,-0.0971
-0.0635,-0.0985
0.1138,-0.3406
-0.0637,-0.102
0.1187,-0.3405
-0.0691,-0.0993
-0.0747,-0.1019
-0.0637,-0.1028
0.1172,-0.3407
0.1121,-0.3393
-0.0637,-0.0973
-0.0638,-0.1053
-0.0638,-0.1005
-0.0691,-0.0991
-0.0637,-0.0958
-0.0784,-0.1048
0.1114,-0.3406
-0.0637,-0.1031
-0.1015,-0.1006
0.1127,-0.3369
0.1111,-0.3434
0.109,-0.338
0.1148,-0.3359
0.11,-0.3388
-0.0636,-0.101
-0.0789,-0.0985
0.1061,-0.3429
0.114,-0.3421
0.1119,-0.3404
-0.0811,-0.1062
0.1182,-0.3409
0.1117,-0.3404
0.1146,-0.3416
-0.0756,-0.0974
-0.0635,-0.0974
0.114,-0.3363
-0.0636,-0.0955
-0.081,-0.1066
-0.0637,-0.1062
0.1111,-0.3426
0.1115,-0.3382
-0.0638,-0.101
-0.0635,-0.0989
0.112,-0.3347
-0.0637,-0.1017
-0.0636,-0.1003
-0.069,-0.1048
0.1173,-0.3381
-0.0709,-0.0967
0.114,-0.3399
0.1122,-0.341
-0.0721,-0.1029
0.1101,-0.3407
-0.0637,-0.0997
0.1114,-0.3433
-0.0637,-0.1031
-0.0681,-0.096
0.1109,-0.3426
0.1091,-0.3404
-0.0636,-0.1003
0.1121,-0.3376
0.1173,-0.3404
0.1129,-0.3394
0.1137,-0.3385
0.1136,-0.3423
-0.0638,-0.1001
0.1127,-0.3373
0.1127,-0.3409
-0.0743,-0.1009
-0.0681,-0.1058
-0.0637,-0.102
-0.0756,-0.0974
-0.0673,-0.1054
-0.0636,-0.1014
0.111,-0.3397
0.1027,-0.34
-0.0638,-0.1001
0.1109,-0.3374
-0.0664,-0.096
0.1118,-0.3364
-0.0637,-0.0958
0.1082,-0.3412
-0.0637,-0.1107
0.1152,-0.3414
-0.0637,-0.1025
-0.0637,-0.102
0.1067,-0.3389
0.1154,-0.3405
-0.0893,-0.0997
-0.0637,-0.0958
0.1116,-0.3423
0.1096,-0.3387
-0.0745,-0.1026
0.1199,-0.3396
0.1189,-0.3362
-0.0637,-0.1014
-0.0637,-0.0994
0.1151,-0.3384
-0.0637,-0.1014
0.1139,-0.3401
0.1108,-0.3378
0.1163,-0.3392
-0.0635,-0.0989
0.1175,-0.3398
-0.0785,-0.1019
0.1098,-0.3397
0.1093,-0.3423
-0.0806,-0.1012
0.1114,-0.3412
0.1151,-0.3388
-0.0721,-0.1029
0.1109,-0.3404
-0.0557,-0.0068
-0.0951,-0.0987
0.1134,-0.3417
0.1081,-0.3384
0.1092,-0.3416
0.112,-0.337
0.1106,-0.3375
0.118,-0.3415
-0.0637,-0.1023
-0.0764,-0.1038
0.1106,-0.3376
0.1155,-0.3398
0.1114,-0.337
0.1199,-0.3344
0.1092,-0.3405
-0.0636,-0.0996
-0.0763,-0.1025
-0.0665,-0.0987
0.1118,-0.3372
-0.0691,-0.1085
0.1101,-0.341
-0.0557,-0.0068
0.1127,-0.3367
-0.0817,-0.103
0.1109,-0.3385
0.1037,-0.3416
0.1153,-0.3388
0.1139,-0.3403
-0.0674,-0.097
-0.0821,-0.1016
-0.0637,-0.1042
0.1078,-0.3391
0.1161,-0.3396
-0.0637,-0.1056
-0.0748,-0.1001
0.1077,-0.3408
-0.0636,-0.1024
-0.0772,-0.0968
-0.0637,-0.102
0.1127,-0.3378
-0.0637,-0.1043
-0.0637,-0.1017
-0.0637,-0.0973
-0.0721,-0.1033
0.1132,-0.3384
0.113,-0.3385
0.105,-0.3429
0.1166,-0.3387
0.1142,-0.3393
-0.0747,-0.1019
-0.0636,-0.0994
0.114,-0.3393
0.1126,-0.3399
0.1138,-0.3423
0.1116,-0.3423
0.1106,-0.3407
0.1162,-0.3394
-0.0557,-0.0068
0.1107,-0.3399
0.1175,-0.338
0.1117,-0.343
0.115,-0.3422
0.1161,-0.3408
-0.0656,-0.1009
0.1145,-0.3419
-0.0637,-0.1007
0.4141,0.0429
0.1105,-0.34
-0.0638,-0.1003
0.1167,-0.3376
0.1108,-0.3399
-0.0636,-0.1
-0.0664,-0.1013
0.1162,-0.3386
0.1148,-0.3379
-0.0636,-0.1
-0.0802,-0.1007
0.1143,-0.3393
0.105,-0.3393
0.1061,-0.3416
0.1109,-0.3403
0.1115,-0.3401
0.1097,-0.3436
0.1162,-0.3396
0.1194,-0.339
-0.0894,-0.1028
0.1196,-0.3386
-0.0636,-0.0988
-0.0794,-0.1013
0.116,-0.3405
0.1159,-0.3399
0.1084,-0.3415
-0.0557,-0.0068
0.1098,-0.3396
0.1116,-0.3381
0.1121,-0.3399
0.1101,-0.3423
-0.0637,-0.1014
-0.0637,-0.0987
0.1151,-0.3398
0.1158,-0.3395
-0.0636,-0.1
-0.0637,-0.1035
0.4138,0.0434
0.1139,-0.3419
0.1104,-0.3407
0.106,-0.3368
0.1143,-0.3394
-0.0821,-0.1053
-0.0637,-0.1045
0.1193,-0.3369
0.1091,-0.3396
0.114,-0.337
0.1086,-0.3382
0.1102,-0.3406
0.1128,-0.3424
0.1117,-0.3401
0.1091,-0.3405
-0.0674,-0.1007
-0.0733,-0.1004
0.1126,-0.3393
0.116,-0.3393
0.1158,-0.3402
-0.0777,-0.1047
0.1157,-0.3411
0.1105,-0.342
-0.0655,-0.1051
-0.0638,-0.105
0.1125,-0.3399
0.1134,-0.3369
0.109,-0.3432
-0.0639,-0.0987
-0.0636,-0.094
0.1211,-0.3382
0.1122,-0.3414
-0.0637,-0.101
-0.0572,0.0046
0.1111,-0.3393
0.1156,-0.3367
0.1134,-0.3426
0.4134,0.0441
0.1073,-0.3384
0.1103,-0.3407
0.111,-0.3394
0.1132,-0.3416
0.1149,-0.3413
0.1147,-0.3395
0.115,-0.3394
0.1056,-0.341
-0.0656,-0.1009
-0.0648,-0.0987
-0.0755,-0.102
-0.069,-0.0984
0.1136,-0.3395
0.112,-0.3406
-0.0647,-0.105
-0.0691,-0.0997
-0.0683,-0.1028
-0.0637,-0.0976
-0.0725,-0.1074
0.1126,-0.337
0.1173,-0.3417
-0.079,-0.1
0.1127,-0.3401
-0.0636,-0.1003
0.113,-0.3379
0.1195,-0.3409
0.1168,-0.3412
-0.0787,-0.0963
0.1111,-0.339
-0.0635,-0.0926
-0.0673,-0.1054
0.111,-0.3369
0.1115,-0.3389
-0.0721,-0.1029
-0.0639,-0.0998
0.1161,-0.341
0.1123,-0.3396
-0.0775,-0.105
0.1109,-0.3398
-0.0648,-0.0987
-0.0637,-0.1069
0.1138,-0.3418
0.1196,-0.3402
0.1156,-0.3391
-0.0715,-0.101
-0.0747,-0.1033
0.1127,-0.3399
0.1149,-0.3408
-0.082,-0.0984
0.1154,-0.339
0.11,-0.3421
-0.0638,-0.1003
-0.0635,-0.0992
0.1126,-0.3395
-0.0637,-0.102
0.1097,-0.3378
-0.0808,-0.099
-0.0637,-0.102
-0.069,-0.1048
-0.0635,-0.0936
0.1029,-0.3382
-0.0747,-0.1019
-0.0635,-0.0964
-0.0718,-0.1013
-0.0732,-0.1001
-0.0637,-0.1028
-0.0741,-0.0965
0.114,-0.3392
0.1147,-0.337
-0.0637,-0.0966
0.4148,0.0444
-0.0637,-0.1014
0.1155,-0.3416
-0.0758,-0.0959
-0.0818,-0.0992
-0.0638,-0.098
-0.0747,-0.1019
-0.0636,-0.1003
-0.071,-0.1034
0.1146,-0.3399
0.1151,-0.338
-0.0637,-0.1027
-0.0806,-0.0993
0.1132,-0.3417
-0.0637,-0.1018
-0.0765,-0.1035
-0.0636,-0.1027
0.1122,-0.3413
0.1106,-0.3395
0.1165,-0.3406
-0.0788,-0.0988
0.117,-0.3413
0.1164,-0.3426
0.1089,-0.3402
0.1153,-0.3399
-0.0815,-0.1043
0.111,-0.3373
-0.0636,-0.0981
-0.0716,-0.1066
0.1061,-0.3391
0.115,-0.3402
-0.0638,-0.098
-0.0749,-0.0976
-0.0636,-0.1003
0.1117,-0.3411
-0.0891,-0.0957
0.1143,-0.3387
0.1068,-0.3391
-0.0788,-0.1024
-0.0674,-0.0992
0.1074,-0.3412
0.1118,-0.3394
-0.0656,-0.106
-0.0674,-0.0992
-0.0637,-0.1042
-0.0747,-0.1019
0.1138,-0.3403
0.1123,-0.3376
-0.0637,-0.1014
-0.0681,-0.096
-0.0739,-0.102
0.1107,-0.3389
0.1114,-0.3421
0.1211,-0.3407
0.1145,-0.3361
-0.0637,-0.1037
0.1098,-0.3379
-0.0637,-0.1035
0.1142,-0.3365
-0.0636,-0.1052
-0.0664,-0.104
-0.0638,-0.099
0.1098,-0.3383
-0.0557,-0.0068
-0.0737,-0.1027
0.1107,-0.3378
0.1139,-0.3406
-0.0636,-0.1003
0.4133,0.0436
-0.0638,-0.1024
0.1098,-0.3371
-0.0637,-0.0958
0.1132,-0.3427
0.1118,-0.3375
-0.0774,-0.1053
0.1168,-0.3412
-0.0637,-0.1042
-0.0637,-0.0976
0.1049,-0.3449
-0.0773,-0.1056
0.1164,-0.3384
0.1062,-0.3418
0.1097,-0.3392
-0.0715,-0.0992
-0.0636,-0.1006
-0.1049,-0.0957
-0.0691,-0.1045
0.1121,-0.3413
-0.0635,-0.0975
-0.0701,-0.1029
-0.0755,-0.102
-0.0639,-0.0987
-0.0717,-0.0969
0.118,-0.34
-0.0636,-0.1003
0.1112,-0.3395
0.11,-0.3417
-0.0691,-0.1008
-0.0637,-0.0973
-0.0724,-0.1002
-0.0637,-0.1014
0.1147,-0.3423
0.1146,-0.3405
-0.0639,-0.0994
